Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Austria,Bundesliga,2019/2020,08/03/2020,13:30,Salzburg,Sturm Graz,2,0,H,1.4,5.27,7.08,1.43,5.4,8,1.38,5.11,6.79
Austria,Bundesliga,2019/2020,02/06/2020,17:30,Mattersburg,Altach,1,1,D,2.93,3.35,2.5,3.17,3.44,2.5,2.85,3.28,2.4
Austria,Bundesliga,2019/2020,02/06/2020,17:30,Tirol,St. Polten,0,5,A,2.19,3.52,3.33,2.25,3.62,3.39,2.15,3.45,3.16
Austria,Bundesliga,2019/2020,02/06/2020,19:30,Austria Vienna,Admira,1,0,H,1.71,4.11,4.7,1.75,4.28,4.89,1.68,3.96,4.54
Austria,Bundesliga,2019/2020,03/06/2020,17:30,LASK,Hartberg,1,2,A,1.24,6.43,11.14,1.28,7.53,14.81,1.24,6.22,10.07
Austria,Bundesliga,2019/2020,03/06/2020,17:30,Sturm Graz,Wolfsberger AC,1,2,A,3.18,3.64,2.22,3.43,3.7,2.25,3.1,3.51,2.16
Austria,Bundesliga,2019/2020,03/06/2020,19:30,Salzburg,SK Rapid,2,0,H,1.41,5.35,6.71,1.45,5.37,8,1.38,5.04,6.65
Austria,Bundesliga,2019/2020,06/06/2020,16:00,Admira,Mattersburg,0,2,A,2.45,3.38,2.98,2.6,3.5,3,2.42,3.29,2.84
Austria,Bundesliga,2019/2020,06/06/2020,16:00,Altach,Tirol,1,1,D,1.85,3.87,4.17,1.89,4,4.59,1.79,3.73,4.12
Austria,Bundesliga,2019/2020,06/06/2020,16:00,St. Polten,Austria Vienna,1,1,D,2.77,3.48,2.56,2.9,3.54,2.6,2.77,3.38,2.43
Austria,Bundesliga,2019/2020,07/06/2020,16:00,Hartberg,Salzburg,0,6,A,13.29,8.48,1.19,14.5,8.48,1.25,12.1,7.5,1.17
Austria,Bundesliga,2019/2020,07/06/2020,16:00,Wolfsberger AC,LASK,3,3,D,3.06,3.79,2.27,3.18,3.79,2.35,2.94,3.55,2.24
Austria,Bundesliga,2019/2020,07/06/2020,18:30,SK Rapid,Sturm Graz,4,0,H,2.03,3.77,3.67,2.05,3.77,3.8,1.96,3.61,3.54
Austria,Bundesliga,2019/2020,09/06/2020,17:30,St. Polten,Admira,0,3,A,2.47,3.32,3.08,2.48,3.34,3.18,2.38,3.21,2.96
Austria,Bundesliga,2019/2020,09/06/2020,17:30,Tirol,Mattersburg,1,1,D,2.19,3.7,3.29,2.3,3.71,3.35,2.18,3.51,3.06
Austria,Bundesliga,2019/2020,09/06/2020,19:30,Austria Vienna,Altach,0,2,A,2.08,3.69,3.57,2.12,3.71,3.65,2.03,3.54,3.36
Austria,Bundesliga,2019/2020,10/06/2020,17:30,LASK,SK Rapid,0,1,A,1.8,4.24,4.13,1.9,4.25,4.33,1.77,3.96,3.94
Austria,Bundesliga,2019/2020,10/06/2020,17:30,Wolfsberger AC,Hartberg,2,4,A,1.4,5.47,7.1,1.41,6,9.22,1.35,5.28,7.29
Austria,Bundesliga,2019/2020,10/06/2020,19:30,Sturm Graz,Salzburg,1,5,A,9.03,6.02,1.32,9.9,6.2,1.34,8.15,5.69,1.3
Austria,Bundesliga,2019/2020,13/06/2020,16:00,Admira,Tirol,0,3,A,2.19,3.56,3.4,2.25,3.6,3.42,2.13,3.42,3.23
Austria,Bundesliga,2019/2020,13/06/2020,16:00,Altach,St. Polten,2,0,H,1.93,3.87,3.89,1.95,3.87,3.95,1.87,3.72,3.74
Austria,Bundesliga,2019/2020,13/06/2020,16:00,Mattersburg,Austria Vienna,1,4,A,3.23,3.67,2.23,3.23,3.67,2.3,3.02,3.51,2.2
Austria,Bundesliga,2019/2020,14/06/2020,16:00,Hartberg,Sturm Graz,1,2,A,2.95,3.87,2.31,2.96,3.88,2.48,2.75,3.66,2.32
Austria,Bundesliga,2019/2020,14/06/2020,16:00,SK Rapid,Wolfsberger AC,2,1,H,2.24,3.95,3.01,2.35,3.96,3.09,2.21,3.7,2.88
Austria,Bundesliga,2019/2020,14/06/2020,18:30,Salzburg,LASK,3,1,H,1.45,5.13,6.68,1.5,5.13,7.5,1.43,4.77,6.21
Austria,Bundesliga,2019/2020,16/06/2020,17:30,Admira,Altach,1,1,D,3.31,3.4,2.3,3.35,3.44,2.31,3.13,3.28,2.24
Austria,Bundesliga,2019/2020,16/06/2020,17:30,St. Polten,Mattersburg,1,0,H,2.41,3.5,3.03,2.45,3.54,3.1,2.35,3.36,2.88
Austria,Bundesliga,2019/2020,16/06/2020,19:30,Austria Vienna,Tirol,1,0,H,1.89,4.07,3.87,1.97,4.07,4.15,1.88,3.75,3.68
Austria,Bundesliga,2019/2020,17/06/2020,17:30,Hartberg,SK Rapid,0,1,A,7.19,5.48,1.4,7.68,5.48,1.48,6.67,4.9,1.4
Austria,Bundesliga,2019/2020,17/06/2020,17:30,Wolfsberger AC,Salzburg,0,0,D,8.01,5.98,1.34,10.5,5.98,1.37,7.44,5.45,1.33
Austria,Bundesliga,2019/2020,17/06/2020,19:30,LASK,Sturm Graz,4,0,H,1.57,4.64,5.45,1.62,4.66,5.5,1.56,4.23,5.18
Austria,Bundesliga,2019/2020,20/06/2020,16:00,Altach,Admira,1,1,D,1.88,3.72,4.33,1.92,3.8,4.33,1.86,3.55,3.97
Austria,Bundesliga,2019/2020,20/06/2020,16:00,Mattersburg,St. Polten,2,0,H,2.75,3.44,2.66,2.8,3.5,2.66,2.67,3.33,2.52
Austria,Bundesliga,2019/2020,20/06/2020,16:00,Tirol,Austria Vienna,1,2,A,3.12,3.66,2.29,3.2,3.72,2.3,2.98,3.51,2.22
Austria,Bundesliga,2019/2020,21/06/2020,16:00,SK Rapid,Hartberg,0,1,A,1.41,5.27,7.24,1.45,5.27,8.17,1.37,5.03,6.92
Austria,Bundesliga,2019/2020,21/06/2020,16:00,Salzburg,Wolfsberger AC,2,2,D,1.16,8.79,15.88,1.22,9.2,19,1.15,7.87,13.86
Austria,Bundesliga,2019/2020,21/06/2020,18:30,Sturm Graz,LASK,0,2,A,4.55,3.84,1.81,4.76,4.2,1.82,4.25,3.77,1.75
Austria,Bundesliga,2019/2020,23/06/2020,17:30,Admira,Austria Vienna,0,2,A,3.63,3.69,2.06,3.85,3.7,2.09,3.45,3.52,2.01
Austria,Bundesliga,2019/2020,23/06/2020,17:30,Altach,Mattersburg,1,1,D,1.96,3.69,3.98,2.03,3.84,4.1,1.91,3.54,3.8
Austria,Bundesliga,2019/2020,23/06/2020,19:30,St. Polten,Tirol,1,1,D,2.43,3.63,2.9,2.49,3.63,2.95,2.34,3.41,2.86
Austria,Bundesliga,2019/2020,24/06/2020,17:30,Hartberg,LASK,1,5,A,8.39,5.88,1.34,8.8,6.19,1.4,8,5.57,1.3
Austria,Bundesliga,2019/2020,24/06/2020,17:30,Wolfsberger AC,Sturm Graz,2,0,H,1.96,4.05,3.62,2,4.05,3.91,1.9,3.83,3.53
Austria,Bundesliga,2019/2020,24/06/2020,19:30,SK Rapid,Salzburg,2,7,A,7.3,5.38,1.4,8,5.61,1.5,6.72,5.1,1.38
Austria,Bundesliga,2019/2020,27/06/2020,16:00,Austria Vienna,St. Polten,2,5,A,2.05,3.71,3.64,2.08,4.08,3.71,1.98,3.62,3.45
Austria,Bundesliga,2019/2020,27/06/2020,16:00,Mattersburg,Admira,1,2,A,2.88,3.47,2.53,3,3.47,2.65,2.84,3.24,2.44
Austria,Bundesliga,2019/2020,27/06/2020,16:00,Tirol,Altach,0,1,A,3.11,3.58,2.33,3.21,3.58,2.36,2.95,3.41,2.28
Austria,Bundesliga,2019/2020,28/06/2020,16:00,LASK,Wolfsberger AC,0,1,A,1.8,4.17,4.2,1.81,4.2,4.69,1.71,4.02,4.2
Austria,Bundesliga,2019/2020,28/06/2020,16:00,Salzburg,Hartberg,3,0,H,1.06,15.98,33.57,1.07,22,35,1.05,13.63,27.14
Austria,Bundesliga,2019/2020,28/06/2020,18:30,Sturm Graz,SK Rapid,2,3,A,3.91,3.86,1.93,4.02,3.97,1.98,3.68,3.67,1.9
Austria,Bundesliga,2019/2020,30/06/2020,19:30,Admira,St. Polten,0,3,A,2.6,3.11,3.1,2.7,3.25,3.1,2.49,3.08,2.89
Austria,Bundesliga,2019/2020,30/06/2020,19:30,Altach,Austria Vienna,1,2,A,2.2,3.78,3.2,2.35,3.78,3.25,2.18,3.52,3.05
Austria,Bundesliga,2019/2020,30/06/2020,19:30,Mattersburg,Tirol,4,1,H,2.61,3.57,2.72,2.62,3.57,2.93,2.49,3.38,2.67
Austria,Bundesliga,2019/2020,01/07/2020,19:30,SK Rapid,LASK,3,1,H,3.12,3.68,2.28,3.25,3.8,2.28,3.1,3.55,2.15
Austria,Bundesliga,2019/2020,01/07/2020,19:30,Salzburg,Sturm Graz,5,2,H,1.15,11.12,11.64,1.17,11.12,25,1.12,9.27,15.85
Austria,Bundesliga,2019/2020,02/07/2020,17:30,Hartberg,Wolfsberger AC,3,3,D,5.03,4.79,1.6,5.82,5,1.6,5.17,4.67,1.51
Austria,Bundesliga,2019/2020,04/07/2020,16:00,Austria Vienna,Mattersburg,1,0,H,1.65,4.54,4.63,1.65,4.64,5,1.62,4.32,4.56
Austria,Bundesliga,2019/2020,04/07/2020,16:00,St. Polten,Altach,2,0,H,2.99,3.76,2.27,2.99,3.92,2.45,2.76,3.66,2.29
Austria,Bundesliga,2019/2020,04/07/2020,16:00,Tirol,Admira,0,0,D,2.82,3.38,2.57,2.82,3.64,2.67,2.66,3.34,2.52
Austria,Bundesliga,2019/2020,05/07/2020,16:00,LASK,Salzburg,0,3,A,4.36,4.95,1.64,4.63,4.95,1.67,4.28,4.59,1.62
Austria,Bundesliga,2019/2020,05/07/2020,16:00,Sturm Graz,Hartberg,1,4,A,2.19,4.11,2.94,2.19,4.15,3.36,2.06,3.93,3.01
Austria,Bundesliga,2019/2020,05/07/2020,16:00,Wolfsberger AC,SK Rapid,3,1,H,1.78,4.4,3.96,1.78,4.48,4.12,1.74,4.16,3.92
Austria,Bundesliga,2019/2020,08/07/2020,19:30,Austria Vienna,Altach,1,0,H,2.28,3.58,3.11,2.3,3.65,3.45,2.21,3.48,3.02
Austria,Bundesliga,2019/2020,11/07/2020,16:00,Austria Vienna,Hartberg,2,3,A,1.87,4.16,3.81,2,4.16,4.2,1.86,3.88,3.61
Austria,Bundesliga,2019/2020,15/07/2020,19:30,Hartberg,Austria Vienna,0,0,D,2.86,4.2,2.21,2.9,4.25,2.25,2.79,3.97,2.16
Austria,Bundesliga,2020/2021,11/09/2020,17:30,SK Rapid,Admira,4,1,H,1.4,5.21,7.4,1.42,5.5,8,1.37,4.91,7.22
Austria,Bundesliga,2020/2021,11/09/2020,19:30,LASK,Austria Vienna,1,0,H,1.53,4.64,5.94,1.6,4.7,6,1.51,4.42,5.63
Austria,Bundesliga,2020/2021,12/09/2020,16:00,Altach,Hartberg,1,1,D,2.08,4.04,3.32,2.18,4.04,3.5,2.04,3.77,3.21
Austria,Bundesliga,2020/2021,13/09/2020,13:30,Ried,Tirol,3,2,H,2.04,3.99,3.49,2.09,3.99,3.51,2,3.67,3.37
Austria,Bundesliga,2020/2021,13/09/2020,13:30,St. Polten,Sturm Graz,0,0,D,3.05,3.72,2.32,3.3,3.75,2.37,3.01,3.5,2.22
Austria,Bundesliga,2020/2021,13/09/2020,16:00,Wolfsberger AC,Salzburg,1,3,A,8.25,6.08,1.34,8.5,6.08,1.37,7.68,5.6,1.32
Austria,Bundesliga,2020/2021,19/09/2020,16:00,Salzburg,Altach,4,1,H,1.09,11.29,18.27,1.13,11.29,24,1.09,10.15,19.01
Austria,Bundesliga,2020/2021,19/09/2020,16:00,Sturm Graz,SK Rapid,1,1,D,4.43,4.45,1.72,4.75,4.45,1.84,4.31,4.06,1.71
Austria,Bundesliga,2020/2021,19/09/2020,16:00,Tirol,LASK,1,1,D,6.73,4.78,1.48,6.73,4.88,1.5,6.16,4.57,1.46
Austria,Bundesliga,2020/2021,20/09/2020,13:30,Admira,St. Polten,0,5,A,3.28,3.58,2.25,3.43,3.58,2.3,3.1,3.42,2.22
Austria,Bundesliga,2020/2021,20/09/2020,13:30,Hartberg,Wolfsberger AC,0,2,A,3.99,4.4,1.81,4.2,4.4,1.9,3.88,4.05,1.78
Austria,Bundesliga,2020/2021,20/09/2020,16:00,Austria Vienna,Ried,2,1,H,2.1,3.83,3.43,2.11,3.92,3.7,2.01,3.74,3.34
Austria,Bundesliga,2020/2021,26/09/2020,16:00,Altach,Tirol,0,2,A,2.01,3.95,3.61,2.06,3.95,3.93,1.93,3.72,3.55
Austria,Bundesliga,2020/2021,26/09/2020,16:00,Ried,Salzburg,1,3,A,11.85,6.85,1.22,13.5,8,1.25,10.71,6.82,1.21
Austria,Bundesliga,2020/2021,26/09/2020,16:00,St. Polten,SK Rapid,1,2,A,4.17,3.98,1.85,4.2,4.05,1.87,3.96,3.82,1.81
Austria,Bundesliga,2020/2021,27/09/2020,13:30,Austria Vienna,Admira,2,2,D,1.47,4.86,6.82,1.49,4.99,7.13,1.45,4.61,6.31
Austria,Bundesliga,2020/2021,27/09/2020,13:30,Hartberg,Sturm Graz,1,1,D,3.3,4.08,2.08,3.44,4.08,2.23,3.09,3.72,2.1
Austria,Bundesliga,2020/2021,27/09/2020,16:00,LASK,Wolfsberger AC,3,1,H,1.68,4.48,4.66,1.74,4.48,4.68,1.68,4.15,4.34
Austria,Bundesliga,2020/2021,03/10/2020,16:00,Admira,Ried,3,1,H,3.11,3.72,2.28,3.25,3.75,2.28,3.08,3.58,2.16
Austria,Bundesliga,2020/2021,03/10/2020,16:00,Tirol,Austria Vienna,0,2,A,3.09,3.65,2.33,3.2,3.72,2.33,2.95,3.56,2.24
Austria,Bundesliga,2020/2021,03/10/2020,16:00,Wolfsberger AC,St. Polten,2,4,A,1.77,4.14,4.49,1.83,4.15,4.49,1.75,3.91,4.15
Austria,Bundesliga,2020/2021,04/10/2020,13:30,Salzburg,Hartberg,7,1,H,1.07,15.01,30.51,1.07,15.5,36,1.05,13.57,27.06
Austria,Bundesliga,2020/2021,04/10/2020,13:30,Sturm Graz,Altach,4,0,H,1.91,4.01,3.91,2.64,4.01,4,1.91,3.71,3.7
Austria,Bundesliga,2020/2021,04/10/2020,16:00,SK Rapid,LASK,3,0,H,2.23,4.05,3,2.24,4.05,3.1,2.16,3.79,2.93
Austria,Bundesliga,2020/2021,24/10/2020,16:00,Altach,Admira,4,2,H,1.85,4.02,4.16,1.9,4.02,4.33,1.81,3.79,3.99
Austria,Bundesliga,2020/2021,24/10/2020,16:00,Austria Vienna,Salzburg,0,2,A,7.87,5.86,1.36,9,5.86,1.38,7.31,5.55,1.33
Austria,Bundesliga,2020/2021,24/10/2020,16:00,Ried,Sturm Graz,0,2,A,3.42,3.87,2.09,3.6,3.89,2.09,3.36,3.7,2
Austria,Bundesliga,2020/2021,25/10/2020,13:30,LASK,St. Polten,4,0,H,1.58,4.69,5.41,1.58,4.77,6,1.52,4.5,5.36
Austria,Bundesliga,2020/2021,25/10/2020,13:30,Tirol,Hartberg,1,1,D,2.17,4,3.15,2.22,4.13,3.15,2.11,3.86,2.97
Austria,Bundesliga,2020/2021,25/10/2020,16:00,Wolfsberger AC,SK Rapid,3,4,A,3.38,3.87,2.11,3.38,3.94,2.17,3.14,3.72,2.07
Austria,Bundesliga,2020/2021,31/10/2020,16:00,Hartberg,Austria Vienna,2,1,H,3.52,4.1,2,3.52,4.1,2.09,3.3,3.89,1.98
Austria,Bundesliga,2020/2021,31/10/2020,16:00,Salzburg,Tirol,5,0,H,1.12,10.99,22.06,1.13,11.52,23,1.1,9.86,19.11
Austria,Bundesliga,2020/2021,31/10/2020,16:00,St. Polten,Ried,4,0,H,1.93,4.17,3.69,1.96,4.2,3.8,1.88,3.98,3.54
Austria,Bundesliga,2020/2021,01/11/2020,13:30,Admira,Wolfsberger AC,1,3,A,3.43,3.81,2.11,3.53,3.81,2.12,3.34,3.68,2.02
Austria,Bundesliga,2020/2021,01/11/2020,13:30,SK Rapid,Altach,3,1,H,1.43,5.17,7.22,1.44,5.18,7.22,1.41,4.87,6.53
Austria,Bundesliga,2020/2021,01/11/2020,16:00,Sturm Graz,LASK,0,2,A,3.37,3.83,2.13,3.5,3.83,2.19,3.29,3.63,2.06
Austria,Bundesliga,2020/2021,07/11/2020,16:00,Altach,Austria Vienna,0,0,D,3.41,3.78,2.12,3.75,3.8,2.2,3.26,3.54,2.09
Austria,Bundesliga,2020/2021,07/11/2020,16:00,Ried,Hartberg,2,0,H,2.39,3.95,2.81,2.39,4.03,2.9,2.28,3.77,2.75
Austria,Bundesliga,2020/2021,07/11/2020,16:00,St. Polten,Tirol,0,1,A,2.26,4.02,2.96,2.31,4.02,3.2,2.18,3.77,2.91
Austria,Bundesliga,2020/2021,08/11/2020,13:30,LASK,Admira,4,0,H,1.18,8.12,14.65,1.2,8.12,15.43,1.18,7.13,13.07
Austria,Bundesliga,2020/2021,08/11/2020,16:00,SK Rapid,Salzburg,1,1,D,5.98,5.07,1.5,6,5.08,1.53,5.49,4.75,1.49
Austria,Bundesliga,2020/2021,21/11/2020,16:00,Altach,Wolfsberger AC,0,2,A,3.35,4.05,2.07,3.42,4.05,2.19,3.18,3.72,2.07
Austria,Bundesliga,2020/2021,21/11/2020,16:00,Hartberg,LASK,1,1,D,9.35,6.14,1.3,9.35,6.14,1.35,8.42,5.65,1.3
Austria,Bundesliga,2020/2021,21/11/2020,16:00,Salzburg,Sturm Graz,1,3,A,1.27,6.28,11.19,1.29,7,11.24,1.25,5.97,9.76
Austria,Bundesliga,2020/2021,22/11/2020,13:30,Austria Vienna,St. Polten,1,1,D,1.9,3.91,4.04,1.98,3.95,4.04,1.88,3.71,3.78
Austria,Bundesliga,2020/2021,22/11/2020,13:30,Tirol,Admira,3,0,H,1.7,4.27,4.82,1.74,4.27,5.25,1.69,3.97,4.51
Austria,Bundesliga,2020/2021,22/11/2020,16:00,Ried,SK Rapid,4,3,H,7.47,6.14,1.35,9,6.14,1.36,7.84,5.72,1.31
Austria,Bundesliga,2020/2021,28/11/2020,16:00,Admira,Hartberg,2,3,A,2.86,3.78,2.42,2.96,3.82,2.42,2.76,3.6,2.35
Austria,Bundesliga,2020/2021,28/11/2020,16:00,St. Polten,Salzburg,2,8,A,13.62,8.25,1.19,15,8.7,1.2,12.23,7.65,1.17
Austria,Bundesliga,2020/2021,28/11/2020,16:00,Sturm Graz,Tirol,1,0,H,1.8,3.99,4.45,1.95,4,4.5,1.79,3.78,4.12
Austria,Bundesliga,2020/2021,29/11/2020,13:30,LASK,Altach,3,0,H,1.23,6.94,12.04,1.28,6.94,12.44,1.24,6.25,10.42
Austria,Bundesliga,2020/2021,29/11/2020,13:30,Wolfsberger AC,Ried,1,1,D,1.67,4.48,4.81,1.7,4.78,5.53,1.63,4.22,4.64
Austria,Bundesliga,2020/2021,29/11/2020,16:00,SK Rapid,Austria Vienna,1,1,D,1.66,4.77,4.54,1.73,4.77,4.78,1.64,4.33,4.47
Austria,Bundesliga,2020/2021,05/12/2020,16:00,Admira,Salzburg,1,0,H,20.2,10.68,1.12,23,11,1.17,17.83,9.61,1.11
Austria,Bundesliga,2020/2021,05/12/2020,16:00,Altach,St. Polten,0,4,A,2.69,3.77,2.56,2.75,3.77,2.63,2.65,3.53,2.46
Austria,Bundesliga,2020/2021,05/12/2020,16:00,Austria Vienna,Sturm Graz,0,4,A,3.61,3.6,2.11,3.63,3.64,2.24,3.34,3.46,2.09
Austria,Bundesliga,2020/2021,06/12/2020,13:30,Hartberg,SK Rapid,1,3,A,5.63,5.27,1.51,6.2,5.28,1.56,5.68,4.94,1.45
Austria,Bundesliga,2020/2021,06/12/2020,13:30,Tirol,Wolfsberger AC,4,1,H,2.74,3.77,2.51,2.84,3.77,2.57,2.66,3.55,2.44
Austria,Bundesliga,2020/2021,06/12/2020,16:00,LASK,Ried,3,0,H,1.2,7.74,13.04,1.22,7.77,15,1.18,7.14,12.42
Austria,Bundesliga,2020/2021,12/12/2020,16:00,Ried,Altach,1,4,A,2.24,3.92,3.06,2.29,3.92,3.16,2.18,3.65,2.99
Austria,Bundesliga,2020/2021,12/12/2020,16:00,St. Polten,Hartberg,2,2,D,2.08,4.07,3.12,2.17,4.1,3.3,2.06,3.91,3.08
Austria,Bundesliga,2020/2021,12/12/2020,16:00,Sturm Graz,Admira,3,0,H,1.45,4.57,7.94,1.47,5,8,1.41,4.53,7.15
Austria,Bundesliga,2020/2021,13/12/2020,13:30,SK Rapid,Tirol,0,3,A,1.67,4.55,4.69,1.7,4.61,5,1.63,4.33,4.47
Austria,Bundesliga,2020/2021,13/12/2020,13:30,Wolfsberger AC,Austria Vienna,3,2,H,1.99,3.79,3.81,2.07,3.83,3.9,1.94,3.63,3.6
Austria,Bundesliga,2020/2021,13/12/2020,16:00,Salzburg,LASK,3,1,H,1.66,4.53,4.84,1.71,4.55,5,1.62,4.28,4.6
Austria,Bundesliga,2020/2021,19/12/2020,16:00,Admira,SK Rapid,0,1,A,6.56,5.32,1.44,6.64,5.32,1.48,6.23,4.88,1.43
Austria,Bundesliga,2020/2021,19/12/2020,16:00,Hartberg,Altach,1,0,H,2.15,4,3.18,2.2,4,3.23,2.1,3.76,3.09
Austria,Bundesliga,2020/2021,19/12/2020,16:00,Sturm Graz,St. Polten,3,0,H,1.55,4.87,5.52,1.6,4.87,6,1.52,4.47,5.47
Austria,Bundesliga,2020/2021,20/12/2020,13:30,Salzburg,Wolfsberger AC,2,3,A,1.23,7.05,11.91,1.26,7.25,12,1.23,6.69,9.7
Austria,Bundesliga,2020/2021,20/12/2020,13:30,Tirol,Ried,1,3,A,1.66,4.51,4.82,1.69,4.6,5,1.63,4.32,4.54
Austria,Bundesliga,2020/2021,20/12/2020,16:00,Austria Vienna,LASK,1,1,D,8.68,5.34,1.37,9.5,5.48,1.41,7.54,5.09,1.36
Austria,Bundesliga,2020/2021,17/01/2021,16:00,Wolfsberger AC,Sturm Graz,0,0,D,2.7,3.54,2.67,2.74,3.54,2.74,2.6,3.33,2.61
Austria,Bundesliga,2020/2021,22/01/2021,18:00,SK Rapid,Sturm Graz,4,1,H,2.02,3.89,3.62,2.15,3.89,3.75,2.03,3.56,3.44
Austria,Bundesliga,2020/2021,23/01/2021,16:00,Ried,Austria Vienna,0,1,A,2.69,3.79,2.55,2.84,3.79,2.55,2.7,3.56,2.42
Austria,Bundesliga,2020/2021,23/01/2021,16:00,St. Polten,Admira,2,2,D,1.98,3.89,3.74,1.98,3.89,4.21,1.9,3.6,3.84
Austria,Bundesliga,2020/2021,23/01/2021,16:00,Wolfsberger AC,Hartberg,0,0,D,1.6,4.33,5.7,1.65,4.5,5.7,1.57,4.2,5.15
Austria,Bundesliga,2020/2021,24/01/2021,13:30,Altach,Salzburg,0,2,A,16.26,9.07,1.16,19,9.07,1.17,14.56,8.09,1.15
Austria,Bundesliga,2020/2021,24/01/2021,16:00,LASK,Tirol,2,4,A,1.37,5.61,7.88,1.4,5.8,9,1.35,5.3,7.33
Austria,Bundesliga,2020/2021,26/01/2021,17:30,Admira,Austria Vienna,0,4,A,3.79,3.77,2,3.83,3.77,2.17,3.4,3.54,2.04
Austria,Bundesliga,2020/2021,26/01/2021,17:30,Sturm Graz,Hartberg,2,1,H,1.72,4.1,4.85,1.75,4.34,5.5,1.64,4.03,4.83
Austria,Bundesliga,2020/2021,27/01/2021,17:30,SK Rapid,St. Polten,2,1,H,1.39,5.41,7.77,1.39,5.75,8.5,1.36,5.24,7.2
Austria,Bundesliga,2020/2021,27/01/2021,17:30,Salzburg,Ried,3,0,H,1.13,10.04,21.94,1.14,11,21.99,1.11,9.31,18.32
Austria,Bundesliga,2020/2021,27/01/2021,17:30,Tirol,Altach,3,1,H,1.86,3.93,4.19,1.92,4.02,4.64,1.83,3.71,3.99
Austria,Bundesliga,2020/2021,27/01/2021,19:30,Wolfsberger AC,LASK,0,3,A,3.96,3.85,1.93,4,3.86,1.95,3.77,3.66,1.89
Austria,Bundesliga,2020/2021,30/01/2021,16:00,Altach,Sturm Graz,2,1,H,4.8,3.84,1.78,4.94,4,1.8,4.58,3.72,1.73
Austria,Bundesliga,2020/2021,30/01/2021,16:00,Hartberg,Salzburg,0,3,A,14.82,8.08,1.18,17,8.5,1.2,13.49,7.82,1.16
Austria,Bundesliga,2020/2021,30/01/2021,16:00,Ried,Admira,0,0,D,2.04,3.87,3.58,2.06,3.87,3.78,1.98,3.71,3.46
Austria,Bundesliga,2020/2021,31/01/2021,13:30,Austria Vienna,Tirol,2,2,D,2.57,3.65,2.75,2.75,3.7,2.86,2.56,3.47,2.58
Austria,Bundesliga,2020/2021,31/01/2021,13:30,St. Polten,Wolfsberger AC,0,2,A,4.34,4.22,1.78,4.34,4.22,1.87,4.02,4.01,1.76
Austria,Bundesliga,2020/2021,31/01/2021,16:00,LASK,SK Rapid,1,2,A,1.84,4.12,4.1,1.92,4.12,4.24,1.82,3.87,3.88
Austria,Bundesliga,2020/2021,09/02/2021,17:30,Sturm Graz,Ried,2,1,H,1.66,4,5.62,1.67,4.24,5.75,1.61,3.92,5.19
Austria,Bundesliga,2020/2021,09/02/2021,19:30,SK Rapid,Wolfsberger AC,1,0,H,1.79,4.08,4.43,1.81,4.08,4.43,1.76,3.89,4.12
Austria,Bundesliga,2020/2021,10/02/2021,17:30,Admira,Altach,3,1,H,2.84,3.31,2.68,2.87,3.5,2.68,2.7,3.25,2.56
Austria,Bundesliga,2020/2021,10/02/2021,17:30,St. Polten,LASK,1,3,A,9.37,6.11,1.31,10.5,6.11,1.32,8.92,5.73,1.28
Austria,Bundesliga,2020/2021,10/02/2021,19:30,Salzburg,Austria Vienna,3,1,H,1.19,7.86,14.62,1.21,8.5,15,1.18,7.22,12.7
Austria,Bundesliga,2020/2021,13/02/2021,16:00,Altach,SK Rapid,0,0,D,5.86,4.81,1.53,6.03,4.81,1.55,5.51,4.52,1.5
Austria,Bundesliga,2020/2021,13/02/2021,16:00,Tirol,Salzburg,2,4,A,9.25,6.69,1.29,10,6.69,1.31,8.54,6.11,1.27
Austria,Bundesliga,2020/2021,13/02/2021,16:00,Wolfsberger AC,Admira,2,1,H,1.69,4.01,5.24,1.7,4.04,5.32,1.67,3.8,4.89
Austria,Bundesliga,2020/2021,14/02/2021,13:30,Austria Vienna,Hartberg,0,1,A,2.13,3.68,3.48,2.13,3.98,3.78,2.06,3.58,3.32
Austria,Bundesliga,2020/2021,14/02/2021,13:30,Ried,St. Polten,1,1,D,2.35,3.84,2.92,2.4,3.86,2.92,2.28,3.67,2.81
Austria,Bundesliga,2020/2021,14/02/2021,16:00,LASK,Sturm Graz,2,0,H,1.61,4.42,5.43,1.64,4.5,5.5,1.58,4.23,5.09
Austria,Bundesliga,2020/2021,20/02/2021,16:00,Austria Vienna,Altach,5,1,H,1.84,3.97,4.26,1.87,4.03,4.44,1.79,3.78,4.05
Austria,Bundesliga,2020/2021,20/02/2021,16:00,Hartberg,Ried,1,1,D,2.5,3.65,2.83,2.55,3.76,2.92,2.37,3.54,2.75
Austria,Bundesliga,2020/2021,20/02/2021,16:00,Tirol,St. Polten,0,1,A,1.78,4.35,4.19,1.84,4.37,4.33,1.74,4.12,4.02
Austria,Bundesliga,2020/2021,21/02/2021,13:30,Admira,LASK,1,2,A,9.12,5.64,1.34,9.8,5.75,1.35,8.77,5.38,1.3
Austria,Bundesliga,2020/2021,21/02/2021,13:30,Sturm Graz,Wolfsberger AC,1,2,A,2.29,3.37,3.4,2.35,3.42,3.42,2.23,3.26,3.2
